pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
 0.2275	-0.0242	 0.1305	 1039.991000000	    69.537000000	  226.913000000	1.330	16	334.09915981472	0.0785	 57.67858797249	0.0664	2198564553047953536	  1.0805 	0.0790	 -6.596	0.153	 -6.165	0.128	0	     2378.39990	      2.28690	17.247700	0.001000	      820.34003	     11.79700 	18.066400	0.015600	     2341.69995	     10.32000	16.338100	0.004800	 1.7283	       	     	       	      	      	      	         	0.00
 0.2697	 0.0230	 0.1761	  949.389000000	    67.475000000	  153.373000000	1.322	16	334.09554586875	0.0983	 57.68637620376	0.0804	2198564557354677632	  0.7088 	0.0986	 16.303	0.196	 -1.533	0.158	0	     1748.50000	      1.84170	17.581700	0.001100	      618.60999	      9.16790 	18.372900	0.016100	     1692.80005	     11.03700	16.690400	0.007100	 1.6824	       	     	       	      	      	      	         	0.00
 0.0285	-0.0450	 0.0124	 1847.842000000	   335.834000000	  680.364000000	1.320	16	334.10654265558	0.0332	 57.68349146541	0.0286	2198564557354679936	  0.4526 	0.0330	 -1.569	0.064	 -3.086	0.055	0	    11500.00000	      6.22340	15.536600	0.000600	     4102.20020	     12.21500 	16.318900	0.003200	    11075.00000	     16.27700	14.651100	0.001600	 1.6678	       	     	4260.0 	      	      	  3.27	    3.177	0.00
 0.1566	-0.0666	 0.0849	 1155.659000000	    68.958000000	  294.364000000	1.360	16	334.10214490218	0.0766	 57.67784796372	0.0651	2198564488635204352	  0.4334 	0.0755	 -2.390	0.146	 -2.613	0.124	0	     2453.89990	      2.12340	17.213700	0.000900	      808.69000	     11.72700 	18.081900	0.015700	     2528.69995	      8.59050	16.254700	0.003700	 1.8273	       	     	       	      	      	      	         	0.19
 0.2123	 0.0539	 0.1670	 1135.413000000	   140.927000000	  374.044000000	1.457	16	334.13800536903	0.0588	 57.69593313002	0.0520	2198564522994943104	  0.0997 	0.0656	 -2.182	0.124	 -1.985	0.109	0	     4520.70020	      3.98150	16.550400	0.001000	     1057.00000	      7.50060 	17.791200	0.007700	     5531.60010	     14.78900	15.404800	0.002900	 2.3864	       	     	3438.3 	1.9157	0.9585	      	         	0.00
 0.2773	 0.0821	 0.2095	 1405.026000000	   250.512000000	  379.180000000	1.289	15	334.13027769011	0.0431	 57.69921184297	0.0377	2198564591714417664	  0.3963 	0.0469	 -4.403	0.091	 -4.559	0.079	0	     5961.50000	      4.24300	16.250000	0.000800	     2384.60010	      9.51910 	16.907800	0.004300	     5297.60010	     13.97100	15.451700	0.002900	 1.4561	       	     	4432.1 	      	      	  2.39	    1.979	0.00
 0.2223	 0.0035	 0.1398	  487.570000000	    23.645000000	   90.317000000	1.443	16	334.13350545128	0.1919	 57.67986650927	0.1561	2198564518688214016	  0.9242 	0.1910	  0.238	0.392	 -2.305	0.320	0	      539.46997	      1.10640	18.858500	0.002200	      152.61000	      6.45440 	19.892400	0.045900	      625.72998	      6.92810	17.771000	0.012000	 2.1215	       	     	       	      	      	      	         	0.00
 0.1052	-0.1891	 0.0109	  840.677000000	    26.107000000	  199.660000000	1.747	17	334.16586828641	0.1025	 57.69456085205	0.0958	2198564621767477504	  0.1436 	0.1135	 -1.939	0.199	 -2.120	0.192	0	     1869.59998	      2.22390	17.509000	0.001300	      143.78000	      5.50710 	19.957200	0.041600	     3122.39990	     15.63900	16.025700	0.005400	 3.9315	       	     	       	      	      	      	         	0.01
 0.1177	-0.1607	 0.1452	  625.405000000	    21.748000000	  140.530000000	1.402	17	334.14491925919	0.1312	 57.70154888145	0.1189	2198564690486979712	  0.8684 	0.1420	 -4.854	0.260	 -2.752	0.237	0	      871.47998	      1.39350	18.337700	0.001700	      257.73001	     11.85100 	19.323500	0.049900	      964.03003	      6.86000	17.301700	0.007700	 2.0218	       	     	       	      	      	      	         	0.00
 0.1439	-0.1268	 0.0795	  522.939000000	    23.584000000	   66.663000000	1.382	17	334.14132684582	0.1632	 57.69905162771	0.1479	2198564690486971392	  0.3922 	0.1734	 -1.528	0.319	 -2.508	0.297	0	      608.83002	      1.16420	18.727100	0.002100	      189.00999	      8.01440 	19.660200	0.046000	      652.33002	      9.78560	17.725800	0.016300	 1.9344	       	     	       	      	      	      	         	0.01
 0.1471	-0.1563	 0.1617	  438.482000000	    21.662000000	   52.927000000	1.379	17	334.16991048607	0.2026	 57.72682577226	0.1817	2198564729153369600	 -0.0155 	0.2159	 -4.813	0.400	 -3.964	0.364	0	      482.48001	      1.10030	18.979700	0.002500	      164.52000	      7.59510 	19.810800	0.050100	      500.95001	      9.46490	18.012400	0.020500	 1.7984	       	     	       	      	      	      	         	0.01
 0.0875	-0.1433	 0.0045	  647.111000000	    64.971000000	  195.912000000	1.365	17	334.16420380616	0.1533	 57.72120181467	0.1356	2198564729153370368	 -0.0823 	0.1610	 -2.298	0.276	 -6.635	0.263	0	     1801.69995	      2.78420	17.549200	0.001700	      629.66998	      9.69150 	18.353600	0.016700	     1829.69995	      9.33920	16.606000	0.005500	 1.7476	       	     	       	      	      	      	         	0.00
 0.0257	-0.0913	-0.0595	 4317.309000000	   765.796000000	 1954.449000000	1.303	17	334.17105417348	0.0182	 57.72004186134	0.0161	2198564729153371520	  1.0492 	0.0193	  6.619	0.034	 -1.915	0.032	0	    49041.00000	     11.35900	13.962000	0.000300	    17499.00000	     22.85100 	14.743800	0.001400	    46421.00000	     23.75100	13.095100	0.000600	 1.6487	       	     	4268.7 	      	      	  2.90	    2.510	0.00
 0.0917	-0.1506	 0.0379	 4298.474000000	   785.077000000	 1366.378000000	1.215	17	334.17929091992	0.0170	 57.72528332568	0.0153	2198564729153371264	  0.6522 	0.0181	 -1.761	0.032	 -0.746	0.029	0	    58735.00000	     13.66400	13.766100	0.000300	    31807.00000	     40.51400 	14.095100	0.001400	    39529.00000	     28.93000	13.269600	0.000800	 0.8255	       	     	5809.0 	      	      	  2.30	    5.442	0.00
 0.2633	 0.0586	 0.1912	  857.848000000	   106.681000000	  195.530000000	1.327	16	334.15540195244	0.0612	 57.70709438789	0.0540	2198564694793634176	  0.3392 	0.0676	 -2.238	0.131	 -8.379	0.115	0	     3032.19995	      3.53470	16.984000	0.001300	     1052.90002	      9.86970 	17.795400	0.010200	     2969.30005	     15.18600	16.080300	0.005600	 1.7151	       	     	4061.4 	      	      	      	         	0.00
 0.1387	-0.0226	 0.1486	 1507.401000000	   401.099000000	  558.756000000	1.277	17	334.16332708150	0.0347	 57.71086794745	0.0321	2198564724846751232	  0.9497 	0.0391	  4.388	0.069	 -1.046	0.066	0	     8863.59961	      5.88010	15.819300	0.000700	     3591.69995	      8.95460 	16.463100	0.002700	     7725.20020	     13.82600	15.042200	0.001900	 1.4210	       	     	4433.6 	      	      	  1.21	    0.512	0.00
 0.2671	 0.0662	 0.1737	 1215.028000000	   167.690000000	  414.221000000	1.338	16	334.17082576671	0.0531	 57.71072903696	0.0473	2198564660433896832	  0.4421 	0.0587	 -3.593	0.113	 -2.740	0.100	0	     3933.10010	      3.23700	16.701500	0.000900	     1348.40002	      8.04100 	17.526900	0.006500	     3915.39990	      9.45260	15.780000	0.002600	 1.7469	       	     	4098.2 	      	      	  2.22	    1.248	0.65
 0.1070	-0.1562	 0.0094	 2609.889000000	   674.443000000	 1103.246000000	1.248	17	334.18283549136	0.0164	 57.71611010697	0.0147	2198564660433897088	  1.9395 	0.0172	  6.855	0.031	  1.490	0.029	0	    64990.00000	     24.90200	13.656200	0.000400	    29144.00000	     43.21300 	14.190000	0.001600	    51958.00000	     47.09600	12.972800	0.001000	 1.2172	       	     	4905.8 	0.9350	0.4383	  1.21	    0.770	0.00
 0.0839	-0.1098	 0.0741	 1360.280000000	   235.792000000	  397.609000000	1.280	17	334.14830082011	0.0387	 57.69230106852	0.0345	2198564626074159488	  0.6792 	0.0427	  1.544	0.076	 -1.106	0.069	0	     6209.70020	      4.56500	16.205700	0.000800	     2499.00000	     10.59800 	16.857000	0.004600	     5449.60010	     13.70600	15.421000	0.002700	 1.4360	       	     	4454.6 	      	      	  1.40	    0.695	0.00
 0.2382	 0.0361	 0.0478	 1208.895000000	   179.494000000	  285.955000000	1.278	16	334.18501247359	0.0530	 57.71098024646	0.0466	2198564660433898112	  0.5935 	0.0594	 -1.260	0.110	 -0.720	0.102	0	     4127.20020	      3.41400	16.649200	0.000900	     1654.00000	      9.21490 	17.305000	0.006000	     3621.19995	     12.66400	15.864800	0.003800	 1.4403	       	     	4425.6 	      	      	  1.33	    0.613	0.00
 0.2665	-0.0226	 0.1681	 1041.298000000	   113.938000000	  286.462000000	1.339	16	334.16307973997	0.0574	 57.69387378110	0.0524	2198564626074161024	  0.3266 	0.0650	 -3.259	0.124	 -5.653	0.114	0	     3424.30005	      3.28850	16.851900	0.001000	     1203.19995	     10.56000 	17.650500	0.009500	     3382.50000	     11.80800	15.938800	0.003800	 1.7117	       	     	4094.4 	      	      	      	         	0.00
 0.0961	-0.1376	 0.0652	  525.090000000	    27.200000000	   79.660000000	1.534	17	334.14576260638	0.1646	 57.69182307890	0.1478	2198564621768442752	  1.3767 	0.1775	 -6.552	0.323	 -4.924	0.297	0	      691.42999	      1.31680	18.589000	0.002100	      195.56000	      7.18950 	19.623200	0.039900	      865.03003	     10.85900	17.419300	0.013600	 2.2039	       	     	       	      	      	      	         	0.00
 0.2122	-0.0612	 0.1197	  699.063000000	    31.434000000	  135.697000000	1.520	16	334.01627580757	0.1169	 57.68003941170	0.0983	2198564866592313216	  0.1215 	0.1148	 -2.385	0.224	 -1.709	0.186	0	     1320.59998	      1.88910	17.886400	0.001600	      293.01999	      9.32160 	19.184200	0.034500	     1713.90002	     12.63100	16.676900	0.008000	 2.5072	       	     	       	      	      	      	         	0.01
 0.1385	-0.1486	 0.0743	  690.375000000	    51.216000000	  132.669000000	1.398	17	334.04671277878	0.1173	 57.69933606347	0.1076	2198565205883063680	  0.3712 	0.1261	 -3.546	0.225	 -2.912	0.205	0	     1040.00000	      1.50650	18.145700	0.001600	      329.82999	      6.43990 	19.055700	0.021200	     1124.30005	      8.47440	17.134700	0.008200	 1.9210	       	     	       	      	      	      	         	0.82
 0.1099	-0.0889	 0.0937	 1830.277000000	   344.845000000	  620.951000000	1.273	16	334.02946698845	0.0331	 57.67956435249	0.0274	2198564969671529728	  0.5619 	0.0322	  0.939	0.063	  2.295	0.052	0	    11912.00000	      6.50810	15.498400	0.000600	     5069.10010	     14.70000 	16.089100	0.003100	    10094.00000	     16.25600	14.751800	0.001700	 1.3373	       	     	4739.4 	      	      	  1.97	    1.759	0.00
