# %ECSV 1.0
# ---
# datatype:
# - name: _r
#   unit: ''
#   datatype: float64
#   format: '{:7.4f}'
#   description: Distance from center (098.55820660000+08.03809416000)[ICRS], at Epoch=J2016.0
#   meta: !!omap
#   - {ucd: POS_ANG_DIST_GENERAL}
#   - {width: 7}
#   - {precision: '4'}
# - name: Source
#   datatype: int64
#   description: Source identifier, identical to the Gaia-EDR3 source_id (id)
#   meta: !!omap
#   - {ucd: ID_MAIN}
#   - {width: 19}
# - name: RA_ICRS
#   unit: deg
#   datatype: float64
#   format: '{:15.11f}'
#   description: Barycentric right ascension (ICRS) at Ep=2016.0 (ra)
#   meta: !!omap
#   - {ucd: POS_EQ_RA_MAIN}
#   - {width: 15}
#   - {precision: '11'}
# - name: DE_ICRS
#   unit: deg
#   datatype: float64
#   format: '{:15.11f}'
#   description: Barycentric declination (ICRS) at Ep=2016.0 (dec)
#   meta: !!omap
#   - {ucd: POS_EQ_DEC_MAIN}
#   - {width: 15}
#   - {precision: '11'}
# - name: rgeo
#   unit: pc
#   datatype: float64
#   format: '{:15.8f}'
#   description: '? Median of the geometric distance posterior (r_med_geo)'
#   meta: !!omap
#   - {ucd: PHYS_DISTANCE_TRUE}
#   - {width: 15}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: b_rgeo
#   unit: pc
#   datatype: float64
#   format: '{:14.8f}'
#   description: '? 16th percentile of the geometric distance posterior (r_lo_geo)'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 14}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: B_rgeo
#   unit: pc
#   datatype: float64
#   format: '{:14.8f}'
#   description: '? 84th percentile of the geometric distance posterior (r_hi_geo)'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 14}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: rpgeo
#   unit: pc
#   datatype: float64
#   format: '{:15.8f}'
#   description: '? Median of the photogeometric distance posterior (r_med_photogeo)'
#   meta: !!omap
#   - {ucd: PHYS_DISTANCE_TRUE}
#   - {width: 15}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: b_rpgeo
#   unit: pc
#   datatype: float64
#   format: '{:14.8f}'
#   description: '? 16th percentile of the photogeometric distance posterior (r_lo_photogeo)'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 14}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: B_rpgeo
#   unit: pc
#   datatype: float64
#   format: '{:14.8f}'
#   description: '? 84th percentile of the photogeometric distance posterior (r_hi_photogeo)'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 14}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: Flag
#   datatype: int32
#   description: Flag (flag) (1)
#   meta: !!omap
#   - {ucd: CODE_MISC}
#   - {width: 5}
# meta: {ID: I_352_gedr3dis, description: Estimating distances from parallaxes (1467744818 sources), name: I/352/gedr3dis}
# schema: astropy-2.0
_r Source RA_ICRS DE_ICRS rgeo b_rgeo B_rgeo rpgeo b_rpgeo B_rpgeo Flag
27.9517 3326238109584058368 98.33560043086 8.44857171649 1532.67578 1321.81335 1999.6355 1827.72668 1537.36475 2203.78809 10033
27.9519 3325993227731803264 98.15640128909 7.79592644905 1178.93591 888.189575 1665.45593 15877.3057 13934.8496 18060.4473 10033
27.957 3326075072626638208 98.9985701017 8.20259093102 1624.86243 883.702332 2946.896 4592.78271 3805.90771 5832.07812 10033
27.9628 3326332255269089536 98.4231930983 8.48457799027 1234.68176 1110.28699 1380.3811 1302.8241 1177.9823 1487.07666 10033
27.9629 3325959971799492096 99.00242274333 7.88428213053 1725.03357 1562.23083 1887.98804 1752.07422 1600.61365 1972.25598 10033
27.9753 3325959971799490432 99.00430943737 7.88907984067 1396.28088 1275.599 1628.48718 1352.57764 1220.14673 1536.62817 10033
27.9824 3326240961442874240 98.32454990139 8.44310083548 1335.16528 994.573242 2211.28076 1387.69189 1186.89709 1553.29028 10033
27.9895 3326008659547970560 98.10254219438 7.91983427947 1337.61768 1272.02417 1396.2843 1361.49817 1301.05627 1421.18469 10033
27.9898 3325947838512478848 98.87013465088 7.68860651163 1250.44397 1226.62048 1277.06763 1246.27124 1219.51074 1270.25562 10033
28.0022 3326228390075343488 98.12596595402 8.2244198641 1634.59314 1413.04944 1946.89844 1649.10083 1471.51257 1945.78687 10033
28.0114 3325925401604140032 98.62466843834 7.57590443161 1500.78198 1061.88489 2414.67407 1555.86487 1398.24219 1929.32043 10033
28.0123 3326012194304995968 98.08796013651 8.00427950197 1399.04639 701.337097 3038.27881 1844.9812 1580.29968 2070.50732 10033
28.0156 3325993816141529344 98.15056753419 7.80355826497 1401.46387 1341.56738 1464.94275 1401.65442 1349.02747 1454.69702 10033
28.0191 3326013332474175232 98.08718987843 8.01477792476 1529.0 1453.86694 1614.1449 1538.51306 1463.91663 1612.05676 10033
28.0191 3326128708178352768 98.95041078498 8.29762547973 1404.08435 1168.67419 1773.55835 1610.21289 1356.80286 2029.84277 10033
28.0196 3326332328283918720 98.45941485047 8.49473883184 1589.98816 1487.53723 1729.59497 1640.47302 1540.24707 1752.8385 10033
28.0245 3325988799619745280 98.22310241276 7.70950237186 1263.16687 1215.96594 1315.43054 1264.85791 1228.82581 1301.04297 10033
28.0262 3326240415983593600 98.2748996408 8.41167812334 1242.34094 1212.0647 1271.44153 1241.16443 1214.1322 1263.49182 10033
28.0263 3326332392708049536 98.45123045641 8.49304471849 1596.6272 1349.42065 2036.07129 1576.03381 1293.95715 1944.11206 10033
28.0352 3325992338672791040 98.17773264659 7.76186814872 1682.27722 1440.43042 2058.8894 1719.54272 1556.93628 1942.03052 10033
28.0359 3326240514765644800 98.27638743142 8.41298141998 1355.34961 1080.87537 1670.34204 2551.63135 2050.58789 3274.78223 10033
28.0376 3325936705959646592 98.39850829221 7.59839875842 1548.73035 1380.47119 1785.22583 1571.01184 1414.10645 1790.42114 10033
28.0393 3325992407392265984 98.17368935769 7.76729623338 1416.46021 1376.12952 1478.25574 1412.26025 1368.92224 1465.27148 10033
28.0435 3326006868544335744 98.11170555957 7.88670902946 1271.33398 926.150452 1916.67529 1076.61523 943.095337 1224.12439 10033
28.0573 3325936675896605952 98.42611436525 7.58915674296 1591.43652 1138.89136 2090.45581 2124.96582 1775.09961 2520.54126 10033
28.0603 3326067242902131712 99.02791311453 7.98930576438 1282.76343 1065.98328 1572.04236 1184.07056 1073.78076 1314.82434 10033
28.0713 3326240514765654016 98.28141344064 8.41736156029 1724.39856 1676.21155 1780.68115 1724.38989 1664.89429 1797.06519 10033
28.0716 3326238315742924416 98.19278464201 8.33485572244 1672.521 952.119873 6291.39062 7503.31494 5829.0752 9833.63867 10033
28.0774 3325948220769175296 98.69407647432 7.58991625495 1193.75647 1136.46313 1264.66833 1201.46106 1150.04077 1260.44434 10033
28.0871 3326241064521560192 98.3325374257 8.44950029528 1332.62061 1010.18115 1770.50977 1188.75769 1069.46729 1317.9613 10033
28.0927 3325936675896605568 98.42767101508 7.58809702964 1699.75781 871.964722 3210.66528 3091.33911 2533.68921 4249.05908 10033
28.1194 3326226672088458624 98.10643062249 8.17808722466 1210.12073 1184.11731 1238.70569 1199.80005 1172.57446 1227.21082 10033
28.1336 3325924753067893376 98.63906607221 7.57609423061 1570.07727 1309.41504 1976.16992 1568.99133 1368.11206 1825.36377 10033
28.1339 3325987970687781760 98.248360922 7.68361148264 1703.48169 1335.59131 2610.84595 1554.4259 1339.83496 1870.27917 10033
28.1425 3325992098154626432 98.18843655819 7.74509671932 1442.55981 1380.89612 1515.24756 1481.41333 1405.67578 1556.4187 10033
28.1429 3326075072626631936 99.00338440755 8.19864121235 1639.65759 1454.2262 1895.68701 1645.75195 1473.43384 1876.58789 10033
28.1452 3326006116927340672 98.11444088379 7.87412139657 1358.37024 1277.4469 1454.51025 1350.9209 1274.47278 1455.49011 10033
28.1454 3326150565266663168 98.66346014667 8.49547340846 1439.77979 1417.05164 1460.61047 1436.53967 1410.33215 1461.26233 10033
28.1456 3326145475731268608 98.63089214754 8.50163958441 1235.25208 624.188599 2299.07007 958.082825 764.524353 1236.82812 20033
28.1494 3326013332472367872 98.0849207467 8.01627481156 1448.00671 1401.66846 1502.39587 1456.91528 1401.11121 1521.88635 10033
28.1522 3326150290389139840 98.69040527552 8.48868984403 1197.35669 854.29248 1746.41187 2686.52539 2148.72559 3520.55542 10033
28.1563 3325925234104254080 98.56444500511 7.56886246242 1291.96179 1145.37964 1485.3313 1358.63855 1234.30286 1478.43469 10033
28.1573 3325993884861003264 98.13887888009 7.81959409402 1490.96375 1426.02966 1559.27393 1488.39124 1415.99146 1564.21765 10033
28.1623 3326006116927845120 98.1147570222 7.87247797944 1291.07568 1264.77332 1316.12 1287.93005 1265.05505 1313.22034 10033
28.1802 3325947735433241088 98.85766629549 7.67396476246 1362.13721 884.530762 2956.93579 1844.77734 1625.77112 2136.26099 10033
28.1852 3326145991126866816 98.82037370201 8.42969008696 1662.33862 1530.35181 1823.995 1634.51697 1507.64563 1780.12329 10033
28.1877 3326241098881318400 98.34041410907 8.45552647727 1584.95898 1480.9469 1675.03296 1545.79639 1471.92578 1638.02515 10033
28.1915 3326069231473942400 99.03258768621 8.04975345702 1737.26526 700.322083 2837.03638 6731.35205 5502.90088 9487.77734 20033
28.1929 3326055487575447552 99.02822229532 7.97360475204 1378.92261 1040.0293 1776.05322 1243.61243 1115.91272 1377.79053 10033
28.2003 3326134274456059008 98.86678417934 8.39534733084 1407.26648 1165.46594 1703.0636 1085.68726 987.637146 1220.41455 10033
28.211 3326013847868429184 98.08532677553 8.08114496464 1614.75684 1427.0061 1840.54614 1623.64978 1494.97864 1805.63794 10033
28.2196 3326333152915433472 98.53369694734 8.50779471356 1445.94507 926.181702 2166.51416 "" "" "" 10099
28.2275 3325935743886944000 98.47327037558 7.57522337763 1165.53247 1102.87756 1243.12439 1213.8988 1137.75208 1292.82361 10033
28.2299 3326070781955132672 99.0269604255 8.11539935042 1745.59692 1477.1665 2251.24146 1777.77075 1536.27393 2126.94922 10033
28.2394 3325988726602049280 98.2314349374 7.69642257369 1732.86121 1526.88403 1967.05579 1745.99023 1547.55762 1998.40503 10033
28.2398 3326128639458852224 98.96705963805 8.27836257292 1597.82874 1290.20349 2157.86719 2369.85034 2032.92749 2964.55225 10033
28.24 3326081326099498368 98.98447534218 8.24658319118 1466.79626 871.515625 3746.74316 816.055603 659.471497 1049.92249 10033
28.2421 3325954298143367936 98.92885933877 7.74353351769 1509.78857 1312.62634 1778.12048 1529.35461 1343.49072 1780.16235 10033
28.2516 3326008723970324864 98.09490295337 7.93225669859 1632.50757 1218.73035 2349.27832 1534.79797 1322.77759 1951.37366 10033
28.2639 3326012198601004416 98.08368916188 8.00462537286 1213.48743 1088.04675 1356.70093 1243.45862 1110.20203 1377.54456 10033
28.2646 3325945673860912000 98.7856721973 7.62441213697 1506.59973 871.525879 2157.14185 4409.75488 3504.177 6785.81006 10033
28.2791 3326081326099074560 98.98833679688 8.24017559582 1340.1759 713.399963 2355.90869 2493.36719 2094.71631 2909.70215 10033
28.2808 3325947666713762176 98.85613384744 7.6705826033 1246.44946 1078.56885 1438.69775 1358.32373 1221.17688 1538.828 10033
28.2992 3325925062305554560 98.59425388412 7.56779456032 1722.68579 1197.62695 2444.84009 949.451477 833.920898 1052.53931 10033
28.3031 3326240622142009728 98.28586549437 8.42522376631 1578.24072 1425.68237 1789.88953 1649.4209 1501.15564 1829.37061 10033
28.3039 3325958936708129664 98.97335185175 7.80688040525 1203.76794 880.711243 1966.94299 823.197998 709.346558 940.928772 10033
28.3057 3325936641536872064 98.41830963411 7.58715041712 1482.27686 1300.42993 1682.28101 1787.45837 1552.1001 2178.4707 10033
28.3125 3326134549333979392 98.84860219847 8.41234472351 1460.20911 1336.41968 1655.56641 1571.30688 1422.95776 1784.97485 10033
28.3157 3326228385777424896 98.12144834606 8.227241902 1680.01379 1267.22473 2686.59814 2336.13037 1967.08203 3118.18188 10033
28.3294 3325988692242322688 98.22279710649 7.70262216444 1329.34729 820.19751 2132.28296 2245.50684 2009.77283 2555.67505 10033
28.3345 3325924748768169856 98.65442256558 7.57557290993 1361.81409 1310.77856 1414.56458 1326.34229 1271.66736 1388.27588 10033
28.3354 3326332500082629504 98.42995487273 8.49297730348 1474.22632 1346.26855 1624.4707 1454.21619 1347.25598 1597.08496 10033
28.3382 3326147124998248832 98.75871033058 8.46669282684 1329.27966 1242.60327 1412.05542 1317.36719 1239.17761 1415.55188 10033
28.3412 3326129571466879616 98.94515506635 8.31453196583 1477.35669 1441.03857 1522.62415 1473.68127 1433.3114 1522.31482 10033
28.3598 3326145510091188736 98.6339859738 8.50477115698 1206.64783 853.012268 1678.74951 4170.65283 3262.38477 5256.42725 10033
28.3761 3326005700314408320 98.12398597198 7.84132719265 1632.67297 840.930237 4241.22607 1495.75195 1264.93628 1758.79358 10033
28.3812 3325936637240159360 98.40929489293 7.58866849148 1729.02405 1355.08875 2591.11133 2225.04126 1864.97253 3073.04346 10033
28.3991 3325924748768768896 98.64585588515 7.57280923988 1178.71057 686.666016 1750.48486 3065.06763 2655.30737 3773.58374 10033
28.4048 3325992098154629632 98.18558428135 7.74163305544 1673.04126 1552.11011 1817.22461 1685.06055 1537.35583 1885.50122 10033
28.4131 3325936705959639680 98.39704190551 7.59227241818 1536.33875 1224.59045 2041.70764 1388.73474 1214.79834 1608.52722 10033
28.4256 3326081021156587264 99.00285673519 8.21326374897 1503.22668 1307.26086 1738.61353 1415.20593 1259.15723 1622.27234 10033
28.4316 3326332019046341760 98.36371006195 8.47109960438 1551.53345 1390.72375 1742.99512 1590.64209 1446.61133 1776.81628 10033
28.4319 3326128433300420480 98.97252081092 8.27547074793 1708.87354 1649.0144 1758.71423 1692.245 1646.7937 1752.30273 10033
28.4364 3326238831137459840 98.22493487141 8.37840821997 1285.35608 1231.59741 1334.45349 1286.26904 1233.16675 1339.44812 10033
28.4388 3326129842046679040 98.92207049341 8.34623279553 1516.09802 1154.19824 2530.55249 955.207825 811.674805 1459.77637 10133
28.441 3326146059847617536 98.81407472406 8.43880295365 1417.75635 834.959106 2437.90332 1954.02954 1671.00769 2208.11401 10033
28.443 3326147124998249600 98.75644673422 8.46964212579 1529.54041 1281.48376 1813.14783 1562.0813 1350.61829 2029.55115 10033
28.4475 3325992098154630016 98.18329788114 7.74332630603 1568.8396 1469.81396 1690.51514 1609.19702 1494.69836 1748.94067 10033
28.4591 3326150320453186432 98.70932194463 8.48822002357 1401.03101 1374.63318 1431.6499 1396.11523 1369.93225 1421.8822 10033
28.4604 3326332976823621248 98.5479823082 8.51232603567 1532.2384 1353.53613 1733.0426 1688.75684 1479.19373 2011.79114 10033
28.462 3326129842046833152 98.92860581856 8.33911092529 1371.28467 859.565002 2156.01489 1016.39929 691.091431 1422.80737 10033
28.4818 3326006872841583104 98.10282696398 7.88994653795 1206.28601 1181.28748 1229.43201 1205.98962 1180.00757 1228.92249 10033
28.482 3326133454117308672 98.89290257953 8.37809874445 1346.09497 1247.27014 1446.87305 1378.09729 1283.65295 1489.18542 10033
28.4898 3326332156485268096 98.39919109692 8.48608971812 1402.02954 1152.30884 1794.24951 1508.69946 1278.76514 1899.15308 10033
28.5024 3326007177790294784 98.09438144666 7.91696035505 1273.84961 1222.97559 1313.89709 1243.7948 1207.81995 1291.31616 10033
28.5054 3325954336802461312 98.94002297571 7.75055688725 1731.84167 1678.71484 1799.05383 1747.20386 1685.8573 1812.79565 10033
28.5059 3326133243661738496 98.90479994758 8.36678296265 1536.9906 951.808167 3455.57275 2014.97009 1759.09668 2296.9187 10033
28.5059 3326005631593618176 98.12753877846 7.82886547768 1697.16223 1250.17834 2495.65845 1624.28784 1406.77783 2378.17651 10033
28.5127 3326228596233773440 98.11931671431 8.23060041949 1175.56018 1124.23767 1229.68982 1184.05176 1134.08752 1231.68701 10033
28.513 3326146373378937088 98.83171206079 8.42868317279 1396.58154 1305.1377 1481.68066 1397.57629 1318.65295 1497.23242 10033
28.5131 3325947151317632000 98.79967197773 7.6274726941 1674.78748 1442.14539 1980.86841 1733.64307 1497.96289 2282.03735 10033
28.5236 3326012194304058240 98.07988541814 7.99736342429 1414.60559 1257.35791 1593.59473 1625.83691 1460.90527 1811.8136 10033
28.5305 3326145686183818368 98.61354074625 8.51043869666 1441.0575 1382.63403 1499.0874 1425.18164 1381.06018 1478.85657 10033
28.5338 3326151316886560896 98.65304003458 8.50430538208 1497.11047 1469.15466 1526.65308 1496.50024 1473.84705 1522.95911 10033
28.5338 3326134343177073408 98.8616706141 8.40681332389 1227.79749 1055.47205 1557.36877 1317.8634 1165.80859 1483.85852 10033
28.5681 3326225435137904000 98.08879450571 8.14163700927 1513.75061 1337.45703 1770.62378 1731.70679 1496.82947 2025.05359 10033
28.5714 3326069334550128896 99.03843471947 8.06380723454 1567.62708 1391.83862 1854.10913 1577.75269 1387.50464 1806.87183 10033
28.5805 3326333354780745344 98.55866712943 8.51443623606 1383.63159 1118.12061 1910.7218 1488.53845 1282.06104 1885.81348 10033
28.588 3326006013848127488 98.10617858338 7.87498068433 1270.13062 1232.50818 1311.98022 1280.63904 1247.75891 1322.57837 10033
28.5929 3326146648256846208 98.8056194418 8.44692590193 1559.36353 1497.3761 1617.23462 1538.95691 1481.88428 1602.96594 10033
28.5945 3325947632354011520 98.85525964575 7.66322105316 1349.90601 1032.84253 1790.50891 943.096863 836.565857 1062.8833 10033
28.6006 3325953683967469824 98.89815867722 7.70072308352 1532.52124 1447.45728 1624.02307 1538.13379 1450.57922 1661.61597 10033
28.6037 3325935679462158848 98.48045872909 7.56762968733 1270.41553 805.134338 2185.09595 961.538574 823.359924 1127.40015 10033
28.6049 3326240995802043264 98.29202107847 8.43544697631 1667.41455 1377.74622 1987.93042 1570.94836 1404.95972 1891.14258 10033
28.6114 3325959039787358720 98.98543018951 7.81821745466 1171.25073 1104.36584 1248.70203 1186.96899 1134.16382 1241.09521 10033
28.6158 3326053803948183808 99.01831555708 7.89727584602 1630.57776 1099.39514 2590.35938 1479.3374 1320.45972 1677.53186 10033
28.6338 3325939282940018816 98.38295292799 7.59356915522 1593.40491 1369.90198 1879.80273 1619.26514 1442.51538 1853.78162 10033
28.6358 3326145686183817856 98.61636066195 8.51187540176 1581.22754 1441.68701 1750.90479 1563.58337 1450.81287 1714.97803 10033
28.6459 3325925161085909120 98.54178375878 7.56093905025 1559.57288 1515.89771 1595.91675 1536.46106 1494.21069 1584.41418 10033
28.6609 3326333182982153216 98.54364258756 8.5155588044 1610.19653 1055.39197 3324.46216 1909.6676 1673.26221 2179.45947 10033
28.6621 3326054598518437632 99.0251540504 7.91826493008 1379.37817 1299.15564 1447.59058 1361.47522 1315.56348 1411.57166 10033
28.6622 3326134553628935040 98.85490189249 8.41488941807 1729.17468 1545.53699 2087.0979 1821.33142 1636.80774 2161.56201 10033
28.6689 3326068926529295232 99.04060839443 8.02629778148 1380.10132 1286.41895 1480.52844 1406.4353 1310.57349 1520.74634 10033
28.6725 3325940421108123648 98.31777325813 7.62381126089 1213.31897 976.233765 1684.30688 1324.30652 1192.60803 1523.16284 10033
28.675 3326011992442584704 98.08058104977 7.96953284758 1511.03137 1223.73584 1893.87927 1739.87219 1526.61572 2097.20898 10033
28.6767 3325947121257488384 98.81927787508 7.63617272754 1471.09192 1293.65662 1699.01367 1455.48096 1292.45154 1645.82996 10033
28.6772 3326333324716257536 98.58343589766 8.51539543458 1368.74084 1342.8241 1392.41577 1367.92188 1336.48608 1393.36829 10033
28.6804 3326013401191845760 98.07585842708 8.01887635671 1178.45703 1087.35925 1270.5166 1210.76355 1136.89062 1308.8407 10033
28.6837 3326333148622316416 98.52721365714 8.51517037555 1597.82935 1466.57458 1746.54468 1567.15674 1447.02881 1770.83655 10033
28.6903 3325947666713767424 98.87004873241 7.6731007251 1383.75867 1111.24756 2096.08569 1150.92432 1011.51514 1352.99438 10033
28.6905 3326238285679900288 98.18312811288 8.339461296 1532.32056 1389.07593 1727.39746 1653.55481 1500.46643 1895.948 10033
28.6994 3326070129120111744 99.03894911171 8.08526835373 1274.63806 1149.51599 1405.4635 1289.40271 1171.60608 1483.11621 10033
28.7132 3326130155582426624 98.9338884874 8.33932566296 1613.9895 1263.59937 2169.7439 "" "" "" 10099
28.7179 3326334969688413440 98.3640443901 8.47646245333 1558.3208 1338.38928 1923.81421 1658.30298 1473.15613 1973.11108 10033
28.7183 3326005910769426048 98.11195239436 7.85436049939 1657.58997 1343.43201 2445.5686 1312.63684 1116.21143 1677.94592 10033
28.7199 3326240587782282368 98.26978017744 8.42232813856 1715.9032 1667.83337 1771.85645 1724.84863 1661.44336 1791.12329 10033
28.7203 3326225400778529152 98.08478965921 8.13524659555 1422.14404 1364.19104 1484.52502 1425.40442 1368.15881 1488.69409 10033
28.7212 3325925161092073984 98.5359109553 7.55991756278 1581.49451 1236.40991 2088.99146 2076.58862 1722.69043 2894.7832 10033
28.7221 3325959967500364160 99.01563715031 7.88341580029 1482.76367 968.350403 2134.08569 1767.32922 1554.74426 1979.02734 10033
28.7238 3326130224301901568 98.92607077823 8.34891139404 1197.0719 1137.20947 1256.49426 1222.2793 1170.66711 1276.71338 10033
28.7265 3326333324716256384 98.58593502613 8.51608250185 1548.21777 1501.31677 1585.58215 1539.84302 1510.30139 1580.45667 10033
28.7302 3326130155579774976 98.93398521941 8.33965688901 1324.43469 1270.55103 1382.88782 1350.64905 1284.0813 1417.46509 10033
28.7374 3326333354780748800 98.5649580458 8.51700382618 1174.5697 1002.81549 1538.01221 1296.41211 1157.69287 1422.61694 10033
28.7376 3325947636653541120 98.86064009306 7.66440512177 1298.35278 1120.72803 1480.15393 1200.21021 1032.05579 1416.10388 10033
28.7382 3326150320454739328 98.70328860073 8.49503943164 1644.30652 864.05304 3053.83203 742.724182 628.901184 955.835266 10033
28.739 3326333217341792384 98.51236060407 8.51492360302 1579.69617 954.053955 2606.20483 3155.6416 2551.86816 4220.92871 10033
28.7576 3326238178303129088 98.16601275428 8.31919867408 1724.53503 1419.55103 2082.04956 1687.98901 1457.02515 1956.23767 10033
28.7594 3326145750609104128 98.60411793766 8.51525979027 1302.67859 1032.32751 1667.92261 1100.51453 1000.36987 1228.94653 10033
28.7597 3325991995075418752 98.17826555881 7.74124363273 1168.01648 1111.35486 1239.15552 1198.97754 1137.59119 1275.66772 10033
28.7623 3326333835817079424 98.48047264279 8.51125352954 1471.14648 1126.42456 1897.51721 1428.97961 1284.18005 1759.94092 10033
28.7738 3326012954515252480 98.07538465746 8.00065367078 1655.94043 1375.32251 2159.50024 2083.19653 1745.35071 2543.20996 10033
28.7794 3326128368876046080 98.98967205549 8.2563749596 1540.43164 1425.41296 1682.67529 1522.87305 1417.86414 1689.03857 10033
28.7873 3326012164241271424 98.07578072166 7.99351545385 1486.0603 1376.32629 1594.2041 1573.76965 1461.30896 1702.33997 10033
28.7875 3326134278751025664 98.87454593097 8.40165352096 1525.06824 1450.99915 1597.10193 1506.82166 1442.60217 1584.47363 10033
28.7889 3326006009550832512 98.10487021484 7.86885216501 1278.89404 1231.35498 1324.62134 1297.17188 1267.70056 1335.8645 10033
28.7892 3326011747627356160 98.08143546865 7.95256887432 1705.05615 1287.87524 2660.00684 2406.2041 2052.74536 2961.34082 10033
28.7928 3325947774092486144 98.87580384587 7.67573743152 1280.22693 1217.92224 1350.34045 1288.34692 1234.21362 1345.94482 10033
28.7949 3326240587782276352 98.27471349468 8.42745039601 1415.60889 1159.06189 1893.76807 1029.4353 940.593445 1168.22827 10033
28.7992 3325955947410858112 98.96768868539 7.78140852468 1649.28625 1345.53064 2043.38062 1678.96912 1458.04749 2030.1897 10033
28.8001 3326150359108604160 98.72418667459 8.48911771562 1533.18188 1438.31738 1651.46008 1562.32788 1466.78308 1678.27966 10033
28.8024 3326074247992891008 99.0196335666 8.18561586609 1448.09949 1135.0835 2150.28809 1562.61328 1339.28662 1821.77844 10033
28.8048 3325988902698969728 98.20601484639 7.7082971906 1562.27246 1492.76428 1639.25977 1547.98999 1490.42603 1624.28455 10033
28.8109 3326054697304586624 99.02959265886 7.9256029854 1507.06042 745.798462 3566.9126 568.12616 495.326385 654.180725 20123
28.8137 3325935675171771520 98.4840586245 7.56351750421 1512.59741 1268.17969 1793.51367 4545.32666 2602.02783 6661.75635 10033
28.8142 3326006765465111680 98.09934043388 7.88282691819 1518.56885 1303.12549 1778.50159 2000.39832 1735.06018 2287.47925 10033
28.8181 3325954332503112320 98.94679060798 7.75079424948 1203.74658 823.531128 2433.62158 1304.1897 1143.37378 1477.86389 10033
28.8192 3326145750609104640 98.6088235503 8.51579604772 1321.93579 1265.61279 1400.62451 1321.95813 1260.73962 1402.91333 10033
28.8243 3325924993586077312 98.60475423689 7.55990762763 1417.02539 1269.44934 1572.4502 1381.67542 1273.15381 1488.29932 10033
28.828 3326240587783550080 98.27183449371 8.42606384404 1513.39539 789.124634 2325.37329 745.281494 638.976379 880.922302 10033
28.8309 3326232268439330048 98.15527445359 8.30608818613 1382.39673 765.011047 3679.86279 3464.69775 2844.88721 5441.4209 11033
28.8385 3326012159945585792 98.07472748629 7.99553188802 1411.9032 809.6604 2621.30371 1539.96082 1300.07263 1747.0918 10033
28.8398 3326150423533141248 98.71156842106 8.49416757365 1269.92432 1112.76184 1460.9978 1229.98364 1102.31006 1396.24512 10033
28.8398 3325945643788764032 98.77413916143 7.60765815901 1376.41467 1171.94824 1698.50305 1202.49658 1050.70654 1439.62549 10033
28.8404 3325947945891265408 98.71161473531 7.5820822929 1691.25464 1630.73877 1756.06946 1685.42932 1623.25024 1757.66626 10033
28.8459 3325993502605944320 98.12791658657 7.8155922448 1431.07043 1057.79321 2032.61292 2787.54102 2097.06274 4874.76221 10033
28.8475 3326238972874610304 98.23508339075 8.3971008715 1474.026 1401.95959 1541.73108 1500.12708 1423.10571 1580.45715 10033
28.8484 3326128364583366528 98.99014147578 8.25799229974 1718.20422 1290.55554 2803.56982 1446.66577 1310.41333 1619.12 10033
28.8503 3326238801075952000 98.20159670572 8.36462582092 1270.70056 1129.64258 1463.02087 1502.99817 1301.59351 1749.61902 10033
28.8515 3325940524187344384 98.29490199542 7.63413370752 1669.42615 1513.29236 1858.57971 1646.09717 1513.37048 1835.92517 10033
28.8763 3326007246504766848 98.0861795124 7.92360687246 1464.21606 1169.90759 1923.63989 2714.40161 2256.42017 3482.75562 10033
28.8771 3325992373029357056 98.16138024678 7.76035660734 1575.41162 998.100403 2553.67261 4435.62109 3253.75806 5934.50879 10033
28.8966 3325945502050160896 98.75637334974 7.59831508941 1394.58374 1233.88538 1617.73621 1458.15393 1296.99402 1665.82568 10033
28.9015 3325947975959757568 98.69593599405 7.57613427801 1654.00244 1519.66052 1827.21155 1691.84314 1529.94739 1880.90771 10033
28.904 3326006765465104256 98.09853226536 7.88055794948 1230.1488 865.174744 1785.48523 1684.39941 1423.43982 3075.9812 10033
28.9165 3326070880738445056 99.03633788033 8.12852881407 1236.22363 1017.633 1585.88611 1390.33972 1262.5957 1608.59827 10033
28.921 3326133518539736192 98.88800439618 8.39276870582 1716.34033 1261.9021 2305.91797 1423.75378 1255.52563 1600.30432 10033
28.9247 3325936401019265792 98.44723204843 7.56872049581 1735.82703 1625.09875 1817.50903 1698.98877 1632.39331 1759.84399 10033
28.9269 3326054804676854144 99.03634687238 7.94733615333 1283.24146 1257.57544 1313.03906 1273.5282 1244.59033 1300.58374 10033
28.9322 3326081261674745984 99.00017012335 8.24083582012 1527.21338 1364.03503 1717.96191 1536.20752 1381.74646 1723.9613 10033
28.9439 3326228798095361152 98.12905268385 8.26665317681 1287.09985 734.165894 2072.56079 1318.62097 1115.75891 1488.01062 10033
