# %ECSV 1.0
# ---
# datatype:
# - name: _r
#   unit: ''
#   datatype: float64
#   format: '{:7.4f}'
#   description: Distance from center (339.84991355000+59.00460428000)[ICRS], at Epoch=J2016.0
#   meta: !!omap
#   - {ucd: POS_ANG_DIST_GENERAL}
#   - {width: 7}
#   - {precision: '4'}
# - name: Source
#   datatype: int64
#   description: Source identifier, identical to the Gaia-EDR3 source_id (id)
#   meta: !!omap
#   - {ucd: ID_MAIN}
#   - {width: 19}
# - name: RA_ICRS
#   unit: deg
#   datatype: float64
#   format: '{:15.11f}'
#   description: Barycentric right ascension (ICRS) at Ep=2016.0 (ra)
#   meta: !!omap
#   - {ucd: POS_EQ_RA_MAIN}
#   - {width: 15}
#   - {precision: '11'}
# - name: DE_ICRS
#   unit: deg
#   datatype: float64
#   format: '{:15.11f}'
#   description: Barycentric declination (ICRS) at Ep=2016.0 (dec)
#   meta: !!omap
#   - {ucd: POS_EQ_DEC_MAIN}
#   - {width: 15}
#   - {precision: '11'}
# - name: rgeo
#   unit: pc
#   datatype: float64
#   format: '{:15.8f}'
#   description: '? Median of the geometric distance posterior (r_med_geo)'
#   meta: !!omap
#   - {ucd: PHYS_DISTANCE_TRUE}
#   - {width: 15}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: b_rgeo
#   unit: pc
#   datatype: float64
#   format: '{:14.8f}'
#   description: '? 16th percentile of the geometric distance posterior (r_lo_geo)'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 14}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: B_rgeo
#   unit: pc
#   datatype: float64
#   format: '{:14.8f}'
#   description: '? 84th percentile of the geometric distance posterior (r_hi_geo)'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 14}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: rpgeo
#   unit: pc
#   datatype: float64
#   format: '{:15.8f}'
#   description: '? Median of the photogeometric distance posterior (r_med_photogeo)'
#   meta: !!omap
#   - {ucd: PHYS_DISTANCE_TRUE}
#   - {width: 15}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: b_rpgeo
#   unit: pc
#   datatype: float64
#   format: '{:14.8f}'
#   description: '? 16th percentile of the photogeometric distance posterior (r_lo_photogeo)'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 14}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: B_rpgeo
#   unit: pc
#   datatype: float64
#   format: '{:14.8f}'
#   description: '? 84th percentile of the photogeometric distance posterior (r_hi_photogeo)'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 14}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: Flag
#   datatype: int32
#   description: Flag (flag) (1)
#   meta: !!omap
#   - {ucd: CODE_MISC}
#   - {width: 5}
# meta: !!omap
# - {ID: I_352_gedr3dis}
# - {description: Estimating distances from parallaxes (1467744818 sources)}
# - {name: I/352/gedr3dis}
# schema: astropy-2.0
_r Source RA_ICRS DE_ICRS rgeo b_rgeo B_rgeo rpgeo b_rpgeo B_rpgeo Flag
10.6474 2008435082527511168 339.54448174576 59.08713044482 2299.6853 2001.5957 2727.04541 2349.23853 2103.14014 2669.38184 10033
10.6493 2008435318745540480 339.56420665338 59.10418942778 2457.09058 1689.03076 4096.7041 1627.28308 1233.56824 4077.59741 10133
10.6571 2008435421824867328 339.59777033172 59.12604564482 2963.24341 2237.83765 3987.19458 2701.33032 2121.12378 3327.69922 10033
10.6608 2008358975701276160 339.59430253564 58.88551145187 2203.30273 1487.47363 3049.89941 4473.0415 3076.02075 6194.33203 10033
10.6618 2008377701759529600 339.90142589292 58.8289087774 2916.40356 1791.78345 4432.57764 4335.91553 2885.42944 5681.39209 10033
10.6625 2008378217156714112 339.7488956698 58.83472052963 2357.26489 1204.47693 3313.55566 5584.25586 4521.7876 7073.2251 20033
10.6625 2008378212857607680 339.74109632951 58.8360073633 2628.28149 2548.67554 2691.39307 2590.81934 2517.68091 2678.00903 10033
10.6633 2008377667399776768 339.87449031906 58.82733617661 2874.53125 1961.48218 4260.28125 2636.48877 2113.72363 3554.69312 10033
10.6655 2008435834141806208 339.6366961368 59.14457299149 2764.51953 1751.35352 4776.60986 3251.98804 2243.22534 4712.42578 10033
10.6681 2008377529962165120 339.95619039601 58.83547880887 2016.42407 965.151733 3366.37476 4502.47705 3418.33081 5773.75049 10033
10.6768 2008378938710139648 339.9775364385 58.8393009597 2908.84351 1847.19177 4332.10986 4763.20947 2946.22949 6694.56055 10033
10.6788 2008379621610760832 340.14685348832 58.91387055691 2487.71558 2053.17822 3043.55933 2417.41675 2118.82202 2818.27002 10033
10.6832 2008358975701267712 339.58672096748 58.88940087799 2967.45337 1510.50049 5613.17285 7226.84863 5900.80713 9061.81543 20033
10.688 2008385806361692288 340.18016559054 58.95203430426 2533.03711 2178.77026 2939.51904 2290.9126 2011.8916 2604.64429 10033
10.6934 2008381137735170048 339.7275471716 58.83795114382 2478.89453 961.58728 4619.86182 8079.13916 6612.12256 10132.791 21033
10.6947 2008406181686450048 339.54547833026 58.92014872981 2871.4375 2347.69702 3850.34644 2725.12476 2343.04077 3318.58228 10033
10.6965 2008433600758882688 339.99976153069 59.16539995127 2198.30176 1372.10583 3071.04858 1509.05823 1256.68823 2998.70288 10033
10.7002 2008390414864610560 340.1547036141 59.08963005716 2741.81982 1423.69495 4484.86279 3965.41357 3080.57861 5613.73096 10033
10.7004 2008410377874934656 339.50360122638 59.00455170112 2736.66309 1544.5011 3844.90674 4101.82959 2680.97437 5559.22119 10033
10.7018 2008379621608545152 340.13788233312 58.90581779974 2004.9635 1503.13037 2950.19727 1456.45117 1158.36597 1670.82959 10033
10.7093 2008381137741337856 339.71019658277 58.84133619234 2385.67944 1383.95972 4165.2583 "" "" "" 10099
10.7107 2008390135689279744 340.18011793778 59.05935263849 2042.62781 1783.78723 2344.927 1937.9115 1739.56775 2173.62329 10033
10.7127 2008438587222342144 340.05031941282 59.15045673905 2345.12256 1284.19153 3981.47729 5118.72998 4041.61841 7193.0498 20033
10.7185 2008387047616587904 340.19460360912 59.02518826081 2210.17871 1946.36243 2545.02612 2107.27271 1883.18567 2377.11255 10033
10.7222 2008391411303287808 340.11578311827 59.11972045327 2403.89941 2256.09595 2664.81763 2402.2312 2211.12769 2692.99536 10033
10.7243 2008378010998328704 339.81145037161 58.8269727784 2444.42114 1134.95337 5414.55859 6342.05273 5245.42969 8267.87695 20033
10.733 2008377598688320128 339.88973676525 58.82690673594 2264.1709 2198.05542 2327.70557 2285.66406 2224.98389 2369.54761 10033
10.7355 2008410755832055680 339.5060417525 59.03067124946 2547.95996 1292.97693 4017.38086 5299.93311 3653.50293 7002.88281 20033
10.7464 2008367325118587008 340.04466103476 58.85635447878 2961.98779 2399.43457 3816.79956 2945.1272 2410.66797 3633.68164 10033
10.7486 2008377525664158336 339.93755645487 58.83126962914 2313.26587 1727.44714 3182.37769 2265.59521 1665.36951 3146.58447 10033
10.7511 2008435426124888064 339.58358623483 59.12019194903 2719.3894 1632.58557 3897.68921 5064.2793 3899.16797 6397.09326 10033
10.7534 2008405906808414976 339.57248038414 58.89669127726 2074.54565 1389.2666 3856.10181 2623.41504 1769.05371 3985.33228 10033
10.7537 2008367737443425024 340.08684394231 58.87353348627 2525.41748 2299.11157 2837.67261 2398.52832 2218.04834 2674.1394 10033
10.7605 2008438411122102912 340.08566688203 59.1368188031 2363.06274 1884.35315 3299.0415 2450.77856 1970.05042 3075.87134 10033
10.7615 2008378041060234240 339.78558445002 58.82834795264 2705.54443 1612.60388 3790.75024 1456.81226 1177.6554 1647.23071 10033
10.7645 2008385845025777792 340.18937432284 58.96469433353 2089.53027 1863.2218 2359.88403 1998.04272 1813.08691 2232.24463 10033
10.7689 2008385913745245568 340.19602870372 58.98397434916 2175.96045 1908.84167 2510.1748 2170.5647 1950.56799 2449.03857 10033
10.7693 2008367359479725440 340.06285971297 58.86268508571 2890.51245 1543.16504 4424.5127 4286.5166 3088.34204 5844.95166 10033
10.7756 2008377598680316416 339.89843784837 58.82676770552 2833.29053 1614.83813 4434.59082 2475.15869 1950.44336 3724.73267 10033
10.7925 2008436559997003008 339.87419265824 59.18404573941 2521.72656 1521.49609 3759.16821 4333.48193 2906.15796 6687.58936 10033
10.7997 2008435529209543296 339.61707684149 59.13905779961 2408.45557 2069.93481 3452.38916 2258.52026 1996.68774 2683.21484 10033
10.8063 2008358799606987904 339.6100034824 58.87377642647 2863.74072 1904.88391 4954.88428 2922.41357 1352.70044 5726.84863 10133
10.81 2008387043312641664 340.19742927374 59.02589727979 2369.00903 1497.02905 3601.87866 3112.3269 1909.58606 4352.81152 10033
10.815 2008435799782203776 339.73938151343 59.17567780917 2203.72119 1402.021 3449.24829 2756.72266 2257.15625 4165.90918 10033
10.8204 2008435426129295104 339.58253777102 59.12134321035 2665.01147 2551.05103 2789.11304 2641.00854 2528.33203 2735.50024 10033
10.821 2008358730887454208 339.63515649233 58.86232026712 1994.52002 1666.35376 2405.36841 2017.52917 1694.41736 2553.45239 10033
10.8235 2008381206452740736 339.70011929477 58.84162451014 2943.81079 1725.42468 5256.06982 2453.98047 1686.01843 4277.98584 10033
10.825 2008358803911103616 339.61261696978 58.87209080428 2849.41357 2136.96753 3918.90381 2538.60889 1925.20984 3577.11694 10033
10.8268 2008435426124887552 339.58283285271 59.12168876192 2334.22754 1354.80066 3594.84448 "" "" "" 10099
10.8294 2008411614825787264 339.52253328423 59.06946708755 2264.24805 1246.48193 3520.70679 4609.60645 3602.49829 6377.20215 10033
10.8381 2008406971960523264 339.52463682491 58.93740838708 2331.61548 1698.11218 3415.2749 2311.08203 1688.42761 3551.75757 10033
10.8395 2008358009332903552 339.65712009713 58.85381624048 2599.60376 1972.72546 3648.65771 2590.73535 2041.02234 3330.93555 10033
10.8423 2008435284385739264 339.54218554846 59.09181261928 2003.58313 1751.55261 2313.59253 2036.91455 1778.17114 2503.67139 10033
10.8449 2008390346145142144 340.17133752391 59.0776124831 2846.26294 1710.25342 4707.08008 3870.80005 2239.06958 6404.84033 10033
10.8528 2008437281555559680 339.77251243441 59.18106035168 2094.1521 1483.49634 3449.81714 3208.28784 2466.77881 4493.47949 10033
10.8563 2008367874875863424 340.12836879901 58.89455498925 2230.16309 1473.62537 3860.53052 4204.72705 2972.06445 5767.37939 10033
10.8598 2008377495602394624 339.93339925848 58.82881457072 2682.39062 1543.39465 4350.43115 7512.40479 6426.76074 9256.93457 20033
10.8632 2008358735183322624 339.6332778966 58.86218591932 2392.63867 832.217712 4306.48145 5989.5376 4750.51367 7815.28418 20033
10.8637 2008391445663028096 340.12097026053 59.1202095849 2435.27783 2250.98999 2624.54321 2394.11841 2226.64429 2650.74292 10033
10.8638 2008438411122139776 340.07353049746 59.14452190466 2786.65601 2513.75513 3195.80298 2649.32349 2385.55957 2956.94458 10033
10.8676 2008377598681531008 339.87292266853 58.82386681255 2008.62952 1144.48096 3253.18408 3878.18408 2548.45703 5907.7002 10033
10.8679 2008435318745600512 339.57235150422 59.11615684621 2447.49854 2004.4292 3291.12085 2551.03247 2053.27612 3268.38745 10033
10.868 2008378144142066816 339.75399935133 58.8303701669 2408.40503 1656.09387 4040.60815 2889.24243 1669.49988 4580.76465 10033
10.8698 2008381137741339264 339.70947050112 58.83858045542 2615.41138 2442.25391 2762.31592 2583.2356 2369.83765 2988.44165 10033
10.8714 2008377628743344384 339.84421056891 58.82343766634 2928.96875 1988.24585 7062.93799 3233.34644 2136.7937 4455.88623 10033
10.8816 2008407315559957504 339.50380784251 58.97153096555 1991.47473 1443.08411 2832.26123 3058.28174 1208.01794 4791.68359 10033
10.8832 2008379625914876288 340.14876977166 58.90895023417 2910.20044 1910.5155 4680.02148 3162.64453 2282.77026 4593.0083 10033
10.8922 2008386772738698496 340.20237080695 59.00158769995 2253.26025 1747.78674 3464.51221 2504.41309 1871.83618 3002.51807 10033
10.894 2008367737435453952 340.09603395164 58.87482752241 2665.89893 1525.40442 3998.99805 1863.0293 1510.34607 3476.03931 10033
10.9092 2008411511746299264 339.50976086548 59.05378303453 2904.52661 1832.59973 4314.03662 4789.10986 3496.72949 6449.66553 10033
10.9104 2008437281555560192 339.77606245495 59.18244460555 2587.45874 1826.47803 4430.71729 1640.61206 1304.54248 2209.55493 10033
10.9131 2008357974973179008 339.64486049266 58.85667228888 2957.70386 1891.59155 4670.19824 3122.00195 2011.60986 5773.68066 10033
10.9147 2008391411303285760 340.1174548964 59.12366626964 2190.11816 1799.13135 2750.98584 1899.76245 1589.5365 2409.44946 10033
10.9151 2008435907161853824 339.64243834783 59.15200841467 2794.88623 1704.35889 3991.48828 3677.51929 2024.39209 5733.4043 10033
10.9172 2008367771803418624 340.11560672411 58.88493243492 2793.79736 2273.37891 3485.49731 2637.33008 2227.77686 3374.71216 10033
10.9268 2008436697439904256 339.92789977316 59.18225729044 2196.64233 1817.27271 2731.97339 2153.04688 1795.61719 2685.09302 10033
10.9315 2008358009332896384 339.6563757705 58.85223540536 2901.87671 2394.96167 3549.65308 2629.5 2204.68921 3106.71191 10033
10.935 2008391235201165056 340.14283907923 59.10720871878 2181.47266 1903.7981 2630.2229 2049.53979 1804.16296 2305.29932 10033
10.9369 2008377495609109888 339.91585905096 58.82553127771 2359.21948 2220.86743 2515.91846 2348.32642 2180.63574 2590.07642 10033
10.9464 2008436761854894976 339.91726802044 59.18373388651 2820.9563 1881.79199 4005.81641 3315.40503 2117.0896 4734.9165 10033
10.9508 2008379621608552704 340.14975382086 58.9076402169 2964.14429 1503.85193 5645.10156 4292.33105 2941.65698 6071.62793 10033
10.9509 2008387112032233728 340.19465468072 59.04742700929 2230.2627 1458.71289 3075.74805 2061.73242 1563.43787 3132.19043 10033
10.9512 2008435975881952512 339.69627244258 59.16917405793 2751.35571 1589.10718 4269.65576 4168.80176 2954.38916 5559.21191 10033
10.9512 2008379660265355264 340.1551093411 58.91215938663 2058.9436 1322.5531 3845.02393 3451.08789 2483.05566 4860.21924 10033
10.9528 2008406147326682112 339.54173123316 58.91476956034 2084.17505 1421.42627 3321.6333 2400.92041 1671.98389 3682.90234 10033
10.9586 2008385604500900096 340.18586757738 58.94649090463 2093.72827 1183.93469 3169.37134 5145.32764 3118.66211 6935.19092 10033
10.9588 2008435907165860352 339.65113355753 59.15602105695 2639.51514 2174.80029 3302.96606 2600.92529 2208.16943 3149.00635 10033
10.9589 2008386841451484928 340.20406990943 59.014995711 2507.8999 1346.95471 4163.13965 4634.2583 3997.13672 6038.63135 20033
10.9593 2008367359479730560 340.06742261698 58.8605074369 2358.76318 1369.42334 3405.12695 4326.12939 3013.17993 6549.90723 10033
10.9625 2008385531485763328 340.17344253 58.93001225313 2374.52075 1845.23328 3526.10742 2335.2312 1757.87488 3434.71484 10033
10.9645 2008390341847815296 340.17383875727 59.07963068312 2951.146 2270.14038 5198.0249 2683.56177 2168.26196 3238.82495 10033
10.9648 2008435529209543168 339.62841774133 59.14757248015 2504.39429 1510.33752 3914.89795 3327.23828 2140.85522 4329.85449 10033
10.9678 2008436731799631232 339.89573880994 59.18587871923 2210.66992 1878.63525 2682.55469 2059.67212 1833.68164 2337.76831 10033
10.9716 2008377495601112448 339.91850017516 58.82520578055 2655.99878 1926.47583 3742.85059 3452.49243 2355.71997 4753.81494 10033
10.9744 2008358730887459200 339.624703509 58.86336310428 2620.7041 2025.72607 3997.88501 2499.17822 1995.78479 3241.23584 10033
10.9787 2008385531483670272 340.17291396915 58.92875817295 2896.07983 2505.02734 3455.00684 2740.68237 2367.73535 3266.5647 10033
10.9792 2008367359479739008 340.07547699231 58.86340867139 2913.57739 1603.6748 5703.60059 3351.23242 2696.6311 5493.73584 20033
10.983 2008436731799634944 339.90685641361 59.18530234445 1995.78296 1901.38916 2087.52368 1984.7146 1904.75842 2086.55713 10033
10.9858 2008379655968377856 340.16857155649 58.92377941927 2959.91504 1552.79016 4838.64551 3815.87158 3202.58325 5452.91846 10033
10.9937 2008358013628667648 339.65314895549 58.85209232376 2407.14771 1370.78894 3738.68115 4220.66504 2594.94214 5973.68652 10033
11.0039 2008437281552066304 339.76731037168 59.18302711075 2278.62988 1327.48083 4008.40332 "" "" "" 10099
11.0071 2008438655941818624 340.05098257458 59.15619676648 2922.97339 1581.61951 5031.14844 5388.38379 4308.08838 7691.10645 20033
11.0073 2008407246838501376 339.50959423465 58.95080848841 2423.16284 1859.63184 3200.93921 2332.78589 1816.07947 3003.27075 10033
11.0109 2008411511746298112 339.50656059251 59.05419020329 2501.06323 1266.97961 4730.41211 6461.48242 5461.48828 8254.95215 20033
11.0118 2008411507446564992 339.50362835938 59.04846266284 2583.89648 1836.72021 3780.54565 3019.08594 2034.75037 4652.91846 10033
11.0159 2008378041060221568 339.77178471272 58.8254928232 2966.76587 2177.16772 4923.86865 2941.18872 2155.93945 4138.97949 10033
11.025 2008381137733275008 339.70865531985 58.83594344217 2120.30786 1318.47327 3217.41089 3499.86328 2214.68677 5713.18994 10033
11.0263 2008433536340168064 340.02463175649 59.16496142181 2740.12622 1670.5752 5046.23975 4130.19971 2963.35352 5508.41553 10033
11.0277 2008357940613375616 339.67470587222 58.84459853963 2198.27832 1669.87781 3432.31006 2041.91455 1658.57349 2478.09863 10033
11.0307 2008379660266150528 340.16583038158 58.91936223328 2922.11938 1601.81897 4828.35645 5447.59961 4344.58252 7853.92725 20033
11.0316 2008437315915298944 339.78233668324 59.18515766986 2547.5813 2378.66553 2714.37231 2581.18774 2411.75366 2749.86597 10033
11.0316 2008406220346607872 339.52777422446 58.92572714373 2683.91089 1544.50598 3951.05029 5028.13965 3918.59741 6508.48193 20033
11.0368 2008367359486306432 340.07557219638 58.86220849226 2344.78979 1869.20288 3191.77246 2544.94409 2030.81543 3539.67285 10033
11.0384 2008436933653606528 339.89198590613 59.18730346799 2515.48291 1829.4198 3524.50854 2927.54102 2143.44995 3941.38184 10033
11.0402 2008438617281627136 340.06863971363 59.15028802117 2466.59277 1766.71899 3571.40283 2224.85205 1869.25439 3009.41333 10033
11.0477 2008377461241388672 339.94945994904 58.82779377112 2333.91602 1459.78528 3646.96851 3841.38574 2799.9187 5449.72656 10033
11.0561 2008437345972940544 339.82194512904 59.18831263951 2820.25732 1934.19714 4051.6521 2694.42114 1880.72485 3838.62598 10033
11.0594 2008438617280583680 340.07595237942 59.14771879072 2816.93945 1772.00061 4546.20361 3911.33008 1211.0387 6848.90967 10133
11.0611 2008438415423666304 340.08529779332 59.14371419332 2126.53735 1310.77112 3373.09766 2410.1438 1940.64722 4479.24463 10033
11.0623 2008437315915153664 339.79136860482 59.1865077031 2820.52417 2295.62207 3521.87524 2593.94897 2099.83228 3270.59692 10033
11.064 2008407319858222080 339.50131574265 58.9629142765 2636.04468 1440.53503 4179.99756 3516.82422 2459.29614 5176.55908 10033
11.071 2008436010245236736 339.74295258691 59.18075207273 2575.71094 1311.93799 4618.7998 5154.98096 3116.94458 7531.96289 10033
11.0797 2008435391769556480 339.55521808119 59.11014957296 2229.02148 1955.82544 2586.97559 2210.71777 1937.65454 2524.99341 10033
11.0802 2008387112032183296 340.20291755376 59.03759633572 2286.70923 1328.22449 4120.68945 1493.50391 1150.11169 9117.0957 10133
11.0812 2008437315915152000 339.78608065829 59.18635808148 2392.33105 2243.16821 2598.1582 2393.87817 2233.61646 2575.6626 10033
11.0821 2008437277250978048 339.7478839942 59.18171509171 2842.37915 1619.07349 4851.16943 3323.69556 2296.74316 5176.65625 10033
11.0898 2008386768434627584 340.20881642611 59.00355663092 2345.33862 1926.06384 2900.77979 2293.71924 1932.52026 2806.16602 10033
11.0982 2008406971960519936 339.51630334796 58.93648397225 2938.52686 1924.68518 4600.41699 3650.22729 2616.53198 4720.34863 10033
11.1008 2008405906808409856 339.56033160205 58.89542073104 1997.96973 1498.09485 2752.60059 2084.07178 1619.15295 3292.29712 10033
11.1054 2008436628720404480 339.85694542796 59.18965959652 2916.45703 1777.25916 5361.28516 "" "" "" 10099
11.1062 2008405911115350784 339.56577019973 58.8915482226 2666.41772 1444.30701 4321.90186 10741.2275 8952.1084 12773.6484 20033
11.1066 2008410652752020864 339.49229055065 59.02379396131 2470.04932 1568.9906 5645.44531 3871.79517 2128.7666 6129.98779 10033
11.1106 2008386837154152832 340.20903002843 59.01460085834 2786.44385 1694.95312 4637.39209 2427.32544 1710.46069 3503.19873 10033
11.1108 2008439407554646528 340.03378006461 59.16387764121 2633.60815 1653.0033 3699.83228 2584.19727 1796.31421 3616.22949 10033
11.1109 2008405975527896192 339.55794621378 58.89683167579 2976.49072 2444.62402 3702.32739 2608.21533 2272.854 3138.66797 10033
11.1171 2008410652757605760 339.49412279006 59.03267001479 2901.31885 2333.47388 3828.38672 2657.86475 2305.31055 3197.31665 10033
11.1197 2008381133436717824 339.71245332096 58.83340001595 2682.24097 1680.84766 3878.271 2627.40894 1850.98157 3677.75757 10033
11.1278 2008436010245080832 339.7228160733 59.17819621797 2195.32153 1254.23474 3792.0332 2033.08594 1331.55444 2797.85132 10033
11.1326 2008437350274899456 339.82185487112 59.1895875874 2507.02368 2241.84155 2760.67725 2363.22729 2143.39258 2546.02466 10033
11.1339 2008410652753140224 339.49121087714 59.02278580627 2975.65283 1744.97021 4622.42383 5764.87451 4832.4043 7100.50586 20033
11.1345 2008390101329515648 340.19705178578 59.05488146379 2117.03223 1896.20593 2423.20801 2143.10425 1890.71484 2511.98657 10033
11.1363 2008410579733444992 339.48990352046 59.01397859994 2797.77124 2107.91406 3872.82666 2590.2063 2082.00244 3521.5708 10033
11.1403 2008435941522182912 339.66049499354 59.16272708112 2969.60645 1667.87585 4360.9375 5148.10352 3499.81689 7186.77197 20033
11.144 2008357979268919424 339.64371399227 58.85238281601 2706.74902 1578.32849 5689.46387 "" "" "" 20099
11.1441 2008367737443429632 340.0837924001 58.86342195911 2801.23096 2592.35278 3097.33325 2878.56543 2578.16602 3113.87695 10033
11.1471 2008357940613392512 339.65998712287 58.84678679251 2186.58032 1874.0177 2548.94775 2281.64673 1930.11877 2824.60962 10033
11.1507 2008438346704199040 340.10168318883 59.13799730351 2521.93774 1642.68127 4010.48218 2019.40259 1713.91309 2293.31348 20133
11.1535 2008437315911173376 339.7895934989 59.18789660803 2735.34229 1386.39954 5269.58154 2312.39844 1889.87341 3460.61353 10033
11.1538 2008407044985114752 339.50769820974 58.94588812026 2726.65552 2471.61035 3047.15625 2625.70703 2358.38989 2899.40698 10033
11.1699 2008438342402623744 340.1043942323 59.13707807616 2911.44458 1983.62891 4686.57666 1938.30713 1506.41187 3447.67334 10033
11.1699 2008367320821916928 340.03536968734 58.84493522623 2821.14307 2006.66321 4452.04932 2755.90771 1836.14319 4040.06299 10033
11.1715 2008410648453008640 339.49180675142 59.03077263794 2258.21973 1499.70398 3926.50122 2073.81738 1189.771 4702.59277 10033
11.1732 2008367187687609856 339.98687804741 58.83233162418 2515.15137 2005.22607 3448.01904 2463.62183 2054.78882 3025.08154 10033
11.1732 2008367325119968768 340.04143598142 58.84678919584 2795.50537 1321.39868 4929.41504 4996.31738 3752.81885 6373.6123 20033
11.1792 2008435937221138688 339.67958519772 59.16909758192 2024.20215 1886.74414 2203.83545 1969.24878 1810.79919 2122.14307 10033
11.1796 2008405941168173184 339.55095534243 58.89999098873 2753.83569 1854.80786 4212.57471 2805.02295 1929.41699 3612.2771 10033
11.1845 2008381133436729216 339.70245772454 58.83444748483 2803.49585 2116.16333 3774.67236 2680.26245 2126.55347 3447.35181 10033
11.1905 2008411820984216448 339.51740708978 59.07895912682 2546.85864 1482.89648 3787.09424 4143.39551 2983.89819 6063.20508 10033
11.1979 2008435529204096128 339.60552877141 59.14264967997 2560.43164 1819.40454 3675.19043 4318.82861 3380.58594 5501.52344 10033
11.2026 2008406220346608384 339.52803857495 58.91906248976 2268.08447 1058.05957 3956.08301 5411.70068 4444.97998 6530.99756 20033
11.203 2008386772738695808 340.21237442424 59.00990199795 2429.88428 2258.66919 2649.3042 2403.7146 2199.34082 2718.40942 10033
11.2032 2008435391765146112 339.56260419795 59.11882420246 1990.87561 1177.82251 3761.44165 3658.79541 2393.41284 5807.20654 10033
11.2072 2008437483409419392 339.75060471867 59.18429188914 2698.90381 1872.45605 4311.93066 3579.54199 2288.91162 5124.26758 10033
11.2146 2008367320821927552 340.04365900053 58.84669600631 2507.06299 2172.4397 2865.00317 2434.81274 2112.67212 2875.71484 10033
11.2156 2008435941525597696 339.68044407796 59.17001901113 2926.03052 2615.71802 3241.79858 2624.54614 2421.04761 2935.02588 10033
11.2239 2008377972344960256 339.8065917357 58.81888165634 2403.1604 1798.20825 3283.84668 3301.05322 2188.88647 5055.77197 10033
11.228 2008390105633283200 340.19607120334 59.06200600123 2873.14624 2333.32007 3822.52466 2574.55957 2187.0437 3026.58838 10033
11.2308 2008377426889638144 339.93232112791 58.82232520089 2406.76978 1612.2561 3608.53735 4419.44434 2668.77319 6305.66406 10033
11.2321 2008435490544396928 339.59141658844 59.13648373512 2122.72046 1747.56494 2615.00757 2067.60767 1707.32605 2530.40942 10033
11.2399 2008406971960470656 339.51956146435 58.92659047944 2102.37744 1802.68213 2601.76855 1991.01184 1654.15186 2326.95972 10033
11.2505 2008406151631936128 339.5422571679 58.90467862945 2009.11414 1664.81128 2368.8147 2090.4624 1760.50476 2521.63184 10033
11.2509 2008405945468017792 339.54316364381 58.90393002845 2782.52734 1836.39795 4346.99463 3303.81494 2187.07739 4761.4502 10033
11.2644 2008358700831692288 339.61001913921 58.86345851209 2905.52563 2734.39551 3070.65527 2836.20654 2670.08838 3014.35229 10033
11.2664 2008378010998332672 339.81461119281 58.81771714357 2936.70361 1538.51709 5091.02539 4764.67871 3296.21069 7143.47217 10033
11.2753 2008438342402644224 340.10032940081 59.14153830848 2730.12988 1696.66284 4116.73193 1357.00952 1212.18103 1690.49036 10033
11.2785 2008358971405732736 339.57203601061 58.88301077977 2231.7124 1766.43274 2904.27222 2201.13379 1753.52014 2570.07739 10033
11.2798 2008367217742660864 340.01044308544 58.83585715062 2372.22168 1986.45032 2839.00806 2215.09473 2003.58167 2542.01758 10033
11.2811 2008437487710483072 339.75141480717 59.18568911777 2379.95508 1257.50549 4495.37402 6109.31982 4941.85156 7571.84277 20033
11.282 2008410652752019456 339.48647336597 59.02321793374 2182.94678 1151.39258 4045.22827 2329.97363 1833.48132 4018.10181 10033
11.2828 2008385531483684864 340.1873906382 58.93321699055 2561.73975 1666.54053 3801.21655 1579.22534 1313.70532 3619.01367 10033
11.2886 2008367187687611008 339.9896240482 58.83083632383 2661.80518 1646.04309 4512.45654 3083.52832 1967.6134 4481.99854 10033
11.2887 2008436040300370432 339.692025206 59.17436874136 2048.79126 1407.23804 2913.80615 2547.22095 1712.80347 3698.04443 10033
11.2922 2008407319858216832 339.49087164663 58.9699696915 2683.43042 1486.39001 3841.07739 4888.01758 3864.48608 6774.16064 10033
11.2929 2008411820988690560 339.51801684779 59.08384953279 2828.72046 2523.93433 3468.42188 2648.3252 2410.74268 2902.44629 10033
11.2955 2008390101329535232 340.20023888289 59.05888413963 2940.18408 2323.92798 3652.75952 2526.302 2054.08398 3071.04028 10033
11.3038 2008386841458170496 340.21538233239 59.01364735355 2428.33276 1934.86572 3108.60278 2387.7915 2033.29114 2953.95898 10033
11.3047 2008385840721513088 340.20885529605 58.96860556029 2555.27905 2005.47986 3368.01733 2616.65576 2199.34277 3103.33862 10033
11.3056 2008407251138745600 339.49997801776 58.95002587397 2954.37817 1253.28125 4760.27881 5405.61182 4201.7373 7747.00977 10033
11.3077 2008438415426942976 340.09567434283 59.14448115816 2756.02515 2434.23901 3159.78271 2563.83423 2288.82251 2857.55713 10033
